location,name,amount_of_cash_left,max_cash_capacity,avg_daily_withdrawal,transaction_count,last_week_withdrawal,emergency_refill_count,days_since_last_refill,balance_next_day
Downtown Branch,ATM-151,9150.639595606983,50000,41291.825774816025,27,265388.8713691531,38,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,35410.24983519355,25,262210.721436442,38,0,20819.307537523713
Downtown Branch,ATM-151,20819.307537523713,50000,35029.620285031015,27,247507.33745864872,38,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,37450.17911311698,27,243124.90915539867,38,0,14272.777631590921
Downtown Branch,ATM-151,14272.777631590921,50000,36347.02740410388,26,240496.97596470194,38,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,36120.585569798175,28,231580.24624669895,38,0,10218.75858349025
Downtown Branch,ATM-151,10218.75858349025,50000,35458.34695174519,27,237071.98788229402,38,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,36888.24706357242,24,234078.9686933941,38,0,22145.43179264778
Downtown Branch,ATM-151,22145.43179264778,50000,33220.492364664366,25,233458.4665363106,38,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,34755.83934023083,28,239144.06010140997,38,0,13469.408621514442
Downtown Branch,ATM-151,13469.408621514442,50000,31196.100145280714,26,241515.44353527893,38,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,31915.026415009273,24,235250.9401152228,38,0,16873.358340591156
Downtown Branch,ATM-151,16873.358340591156,50000,31127.82717842622,26,239478.388853178,38,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,33676.727763819195,27,238095.61432794572,38,0,22724.98626533833
Downtown Branch,ATM-151,22724.98626533833,50000,31563.742305592437,26,227514.28684711427,38,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,34613.05672601482,25,231977.74501635152,38,0,12876.017036555524
Downtown Branch,ATM-151,12876.017036555524,50000,33206.127906827955,27,234235.4419522204,38,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,31292.932155724782,26,229840.30871524685,38,0,20031.675336102762
Downtown Branch,ATM-151,20031.675336102762,50000,33924.12112324622,27,230345.91443079113,38,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,34689.26053242378,26,230694.58205927684,39,0,7933.563481041841
Downtown Branch,ATM-151,7933.563481041841,50000,35484.002655630364,28,234362.55168695757,39,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,36056.752131777015,28,243478.43945842207,39,0,12387.057219315408
Downtown Branch,ATM-151,12387.057219315408,50000,36878.01874868779,27,248773.35586251723,39,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,34001.22426879823,28,251891.09609862036,39,0,18373.549542956065
Downtown Branch,ATM-151,18373.549542956065,50000,37007.155680880926,29,251382.0884141522,39,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,37371.49971686662,26,251773.7346908689,39,0,7656.9997710044845
Downtown Branch,ATM-151,7656.9997710044845,50000,35388.23123217922,26,260641.4256319699,39,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,39910.462562431436,29,264118.1416255552,39,0,6619.315791447312
Downtown Branch,ATM-151,6619.315791447312,50000,38521.59902962653,29,271107.9243279817,39,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,36374.95024226622,27,274911.331712945,39,0,17277.041164114642
Downtown Branch,ATM-151,17277.041164114642,50000,39573.10249888866,27,267392.5673492828,39,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,36559.97198118376,29,268526.3816598875,39,0,14549.08481237779
Downtown Branch,ATM-151,14549.08481237779,50000,37045.519660486025,26,273617.3259068958,39,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,40619.934853869636,27,267254.04673247685,39,0,14718.22978318773
Downtown Branch,ATM-151,14718.22978318773,50000,37461.167486069324,25,256992.6644367457,39,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,35061.28365354943,25,243136.4021764265,39,0,12159.651490713084
Downtown Branch,ATM-151,12159.651490713084,50000,36855.25331310759,29,239560.40052006548,39,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,36407.531371658435,25,250326.30757497292,39,0,12863.365380182615
Downtown Branch,ATM-151,12863.365380182615,50000,38639.042583249,25,254702.6774271417,39,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,38560.79960908329,25,258525.25825441157,39,0,14081.467782530068
Downtown Branch,ATM-151,14081.467782530068,50000,34868.75234283809,25,258464.06941730494,39,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,36115.0285950798,23,263873.49227949436,39,0,10184.731213425963
Downtown Branch,ATM-151,10184.731213425963,50000,34534.298718468424,24,274164.3391178349,39,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,39787.8518123106,24,276267.0296144523,39,0,674.0980054110332
Downtown Branch,ATM-151,674.0980054110332,50000,41375.75127845083,25,282104.0657182485,39,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,42825.09393834751,23,280413.53020221484,40,0,7528.844617907511
Downtown Branch,ATM-151,7528.844617907511,50000,40618.56604298047,25,283611.18956941523,40,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,36628.8732312337,24,286632.01707605517,40,0,9850.955003856427
Downtown Branch,ATM-151,9850.955003856427,50000,40173.51596134454,24,286089.86899319704,40,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,42751.34529331445,23,283723.4299257709,40,0,12427.886463807728
Downtown Branch,ATM-151,12427.886463807728,50000,39348.51694647563,24,281352.5044560589,40,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,41052.5968339723,21,280901.3507881893,40,0,6821.798799743672
Downtown Branch,ATM-151,6821.798799743672,50000,41354.416117944296,21,288633.45288466173,40,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,39060.12147549634,21,289443.03277909954,40,0,7483.086593443455
Downtown Branch,ATM-151,7483.086593443455,50000,38742.95511925242,22,293020.58646154625,40,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,38231.388947817504,20,293357.11991755245,40,0,14664.260864551921
Downtown Branch,ATM-151,14664.260864551921,50000,41920.104498609064,20,291244.02933385264,40,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,39921.697787924924,20,300522.98620752257,41,0,9556.65078465984
Downtown Branch,ATM-151,9556.65078465984,50000,44229.7363292533,21,292091.5870961434,41,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,40233.20286216301,22,290586.6877624388,41,0,11573.6440957964
Downtown Branch,ATM-151,11573.6440957964,50000,45132.05939884001,18,285732.30839011207,41,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,42237.76248462842,20,281268.7166605466,41,0,8023.61645149158
Downtown Branch,ATM-151,8023.61645149158,50000,43301.665315556136,18,282759.52175690525,41,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,41517.17855430742,19,282894.90032139193,41,0,424.7517146129685
Downtown Branch,ATM-151,424.7517146129685,50000,41630.34302638664,21,285619.07819691673,41,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,43395.24604018222,21,286373.49802279845,41,0,7187.838263855752
Downtown Branch,ATM-151,7187.838263855752,50000,39019.84722490434,18,287512.357892391,41,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,39121.61120748542,18,281345.83522757667,41,0,3909.503439861088
Downtown Branch,ATM-151,3909.503439861088,50000,42133.52826507285,19,289383.0101107245,41,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,44036.33790974296,20,295819.38129519956,42,0,6199.680229550067
Downtown Branch,ATM-151,6199.680229550067,50000,40338.29809628321,19,304148.58336571476,42,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,45088.07025967285,20,301213.7052382892,42,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,44415.012268428436,19,312736.6737798105,42,0,4897.0867517633815
Downtown Branch,ATM-151,4897.0867517633815,50000,40223.08941782892,20,315027.4252919029,42,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,48302.09874253598,21,321641.75417771976,42,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,49092.11227612714,21,327069.9543880103,42,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,47708.5132712717,21,331166.9137341939,42,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,42664.827536472214,21,338485.4004626604,42,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,48741.15047161637,21,344691.70061147853,43,0,6616.352455604065
Downtown Branch,ATM-151,6616.352455604065,50000,45332.94279377878,22,335354.6105731313,43,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,51481.77611349252,23,332614.7278078219,43,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,52201.62361591918,20,356003.22144749336,43,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,50869.14979523387,19,364730.10507639457,43,0,5157.11318270427
Downtown Branch,ATM-151,5157.11318270427,50000,49513.94546818349,22,357063.27781452326,43,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,52234.02508284173,22,348302.2117096541,43,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,50936.1448266728,22,356459.2983361399,43,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,50180.026745175106,22,365262.25011337036,43,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,48570.86357338791,19,377960.2606113584,43,0,6105.3912124673225
Downtown Branch,ATM-151,6105.3912124673225,50000,53636.770275736424,19,359592.2136340133,43,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,54666.2762405302,20,343648.77279114356,43,0,9505.607201155435
Downtown Branch,ATM-151,9505.607201155435,50000,50037.41904445427,19,339300.2787726924,43,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,53269.39123256489,20,352662.1850950425,43,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,48538.841613433084,19,342545.1979008346,43,0,4483.262341248876
Downtown Branch,ATM-151,4483.262341248876,50000,48175.05721870581,20,335875.3362379593,43,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,52367.90035523473,20,325560.69587279035,43,0,14673.699911617514
Downtown Branch,ATM-151,14673.699911617514,50000,42726.439736106106,19,316992.3871736402,43,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,45189.49151679605,20,318678.0164113124,43,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,46367.63972709799,17,332324.0192553975,43,0,10260.497439894178
Downtown Branch,ATM-151,10260.497439894178,50000,47659.75623991409,20,316343.87509910605,43,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,44890.66237377483,19,305027.99614802,43,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,47028.19313092413,19,310876.2543213622,43,0,13404.214286875715
Downtown Branch,ATM-151,13404.214286875715,50000,44217.44024938757,19,302725.6394187401,43,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,39607.44318427668,20,311470.48559151276,43,0,6317.058039890682
Downtown Branch,ATM-151,6317.058039890682,50000,44267.17724164625,19,309165.65875748894,43,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,46152.09451141222,19,300757.5726009254,43,0,2799.160645187956
Downtown Branch,ATM-151,2799.160645187956,50000,44901.20276183995,20,308218.90939563164,43,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,39674.916755382816,19,315241.795649599,43,0,13160.986706909003
Downtown Branch,ATM-151,13160.986706909003,50000,40644.84540915362,18,300715.8131105967,43,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,46762.47314186568,20,304424.54025542014,43,0,3628.5958781953595
Downtown Branch,ATM-151,3628.5958781953595,50000,45855.46256560356,17,306724.7981160697,43,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,41755.212717846276,17,308345.1349657917,44,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,45582.60368047016,17,314662.59649719234,44,0,8101.428006449016
Downtown Branch,ATM-151,8101.428006449016,50000,43761.60912019198,19,309360.3291359313,44,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,40662.251895330504,18,296520.52107679355,44,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,45483.89882078342,17,311781.6996645319,44,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,48884.33884723197,16,322710.7371749967,44,0,11689.917094129101
Downtown Branch,ATM-151,11689.917094129101,50000,47282.60546281296,18,314649.415959063,44,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,46136.4766631309,18,318567.97358223225,44,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,46529.83174468686,17,322024.4967049272,44,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,44977.61952604047,16,332802.6229903242,44,0,6337.4331569225615
Downtown Branch,ATM-151,6337.4331569225615,50000,49400.03869055001,17,342711.2208506005,44,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,52591.48749781832,18,345686.3025670045,44,0,11269.271681216196
Downtown Branch,ATM-151,11269.271681216196,50000,47512.40475793158,17,333183.4805173758,44,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,49724.41815761851,16,344840.80813493853,45,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,51934.86977443132,17,349052.1740007561,45,0,6490.786951669135
Downtown Branch,ATM-151,6490.786951669135,50000,48486.96190087805,17,337055.09290862514,45,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,45067.921642986585,15,325257.4201486489,45,0,3787.2841491395084
Downtown Branch,ATM-151,3787.2841491395084,50000,48805.68136307537,15,327807.56915643194,45,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,50585.664444764116,17,332645.89637063665,45,0,14391.425910235157
Downtown Branch,ATM-151,14391.425910235157,50000,44056.01823769459,17,329523.74214161775,45,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,44891.071883407814,17,332896.9541260047,45,0,53.273472276901884
Downtown Branch,ATM-151,53.273472276901884,50000,45336.623949972796,17,329410.47835490963,45,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,46478.45516580163,15,337696.1341298305,45,0,9632.293199347652
Downtown Branch,ATM-151,9632.293199347652,50000,49140.74885930818,16,337184.8154115111,45,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,47168.35313678707,16,335776.1664731293,45,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,48263.90670454416,16,326689.23637153214,45,0,7497.04291414703
Downtown Branch,ATM-151,7497.04291414703,50000,50245.66637878864,16,333583.61936762027,45,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,42907.897425146344,17,321754.0615041674,45,0,13939.871594863136
Downtown Branch,ATM-151,13939.871594863136,50000,41470.06513679578,16,307867.46338158124,45,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,42339.468021828856,17,294024.40538688365,45,0,12705.6258931431
Downtown Branch,ATM-151,12705.6258931431,50000,40994.32765536512,15,290951.07269308815,45,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,37737.042020492736,15,286744.58546275704,45,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,42756.35106094144,16,286337.07080332417,45,0,15433.668251084186
Downtown Branch,ATM-151,15433.668251084186,50000,38035.91794660707,15,278400.445466387,45,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,42768.248086814594,15,284055.7939162443,45,0,15691.759788052383
Downtown Branch,ATM-151,15691.759788052383,50000,37326.97398126941,15,282303.905723055,45,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,40704.95910853589,14,281045.47653383797,45,0,6895.048906694203
Downtown Branch,ATM-151,6895.048906694203,50000,39781.96235276729,14,286856.05352028686,45,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,38974.58363939529,15,282849.2252612289,46,0,12109.006865854455
Downtown Branch,ATM-151,12109.006865854455,50000,38187.84649227044,14,270321.0623449666,46,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,42230.484250090056,15,272132.663604081,46,0,10301.246187381897
Downtown Branch,ATM-151,10301.246187381897,50000,42269.23279319465,15,264665.00432247407,46,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,37156.51085093794,15,266666.89992191223,46,0,8662.13272831688
Downtown Branch,ATM-151,8662.13272831688,50000,39270.93286189219,13,271311.3855542583,46,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,36640.34060846173,13,263380.8004663318,46,0,17742.760392019387
Downtown Branch,ATM-151,17742.760392019387,50000,36920.01993272666,14,259047.2886512229,46,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,36264.13082470938,13,264270.996716107,46,0,6415.347736201911
Downtown Branch,ATM-151,6415.347736201911,50000,41063.37309624551,14,271477.71597187483,46,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,37594.28975756141,14,267204.02344184474,46,0,17680.391832467518
Downtown Branch,ATM-151,17680.391832467518,50000,37837.30480115786,13,263213.4957979914,46,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,34566.01028450417,12,253391.3380669135,46,0,22770.744887207533
Downtown Branch,ATM-151,22770.744887207533,50000,33196.628563848564,13,245446.2271743266,46,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,32404.509942665336,13,239563.49501193443,46,0,18809.168439167082
Downtown Branch,ATM-151,18809.168439167082,50000,33655.17233544735,12,227639.62537373765,46,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,34602.54840191613,11,214866.05173569167,46,0,22305.168755326442
Downtown Branch,ATM-151,22305.168755326442,50000,31299.79212607194,13,207135.8216977772,46,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,32326.525582016984,13,210199.22093245783,46,0,24204.362058706974
Downtown Branch,ATM-151,24204.362058706974,50000,28870.611969752445,11,204479.14933314564,46,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,27624.148847134376,12,202780.35116040212,47,0,16897.4783638198
Downtown Branch,ATM-151,16897.4783638198,50000,28155.212819130626,13,209508.3653509939,47,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,32001.597600010482,11,210228.78555646088,47,0,25064.780422938995
Downtown Branch,ATM-151,25064.780422938995,50000,28428.53740202562,11,204352.9265077698,47,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,27693.93611248459,12,202300.76711120995,47,0,22660.91413383376
Downtown Branch,ATM-151,22660.91413383376,50000,27789.40752064518,12,194256.84557516308,47,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,30378.68991554555,11,202312.3890588234,47,0,22560.380681425802
Downtown Branch,ATM-151,22560.380681425802,50000,31043.702220627725,11,204221.55143734865,47,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,31556.68670401742,10,205394.73927632457,47,0,17249.66996041784
Downtown Branch,ATM-151,17249.66996041784,50000,31610.18360453911,10,206233.81754960684,47,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,30215.24801183337,11,215105.08753114936,47,0,13410.072179835064
Downtown Branch,ATM-151,13410.072179835064,50000,33352.76770788061,12,226052.3435032006,47,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,32342.349947313072,11,225868.65674980448,47,0,17369.406584260505
Downtown Branch,ATM-151,17369.406584260505,50000,30552.379707780845,11,224648.0687405906,47,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,32375.031317212117,11,228858.89851413073,48,0,22271.538470402087
Downtown Branch,ATM-151,22271.538470402087,50000,31671.31440421021,9,222311.65056857248,48,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,29207.41398179332,11,215901.47537839165,48,0,16253.480102814297
Downtown Branch,ATM-151,16253.480102814297,50000,29191.824622599157,10,215841.50571697383,48,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,29522.29413994862,10,214371.58725693182,48,0,18868.203027287454
Downtown Branch,ATM-151,18868.203027287454,50000,28706.587534957092,10,218347.98511687422,48,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,31270.67668957641,9,218452.9091177562,48,0,16776.38111663099
Downtown Branch,ATM-151,16776.38111663099,50000,29437.09772073014,10,220026.0789090108,48,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,31214.241777780197,10,219951.6750615941,48,0,24024.79362695406
Downtown Branch,ATM-151,24024.79362695406,50000,30966.254572330585,9,219586.7265852388,48,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,28953.002166068378,10,214538.95071329552,48,0,19153.082486386553
Downtown Branch,ATM-151,19153.082486386553,50000,27810.241998434998,8,210265.85886678606,48,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,32801.67875629013,10,217518.0706166207,48,0,21120.068488353245
Downtown Branch,ATM-151,21120.068488353245,50000,29470.071242236758,9,213662.484711646,48,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,32536.47990466847,8,209183.3485950032,48,0,20955.648696709653
Downtown Branch,ATM-151,20955.648696709653,50000,27655.83632469148,9,210573.64221611232,48,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,30336.96136636694,9,212410.83771413946,48,0,20865.080809601975
Downtown Branch,ATM-151,20865.080809601975,50000,29109.816228985314,9,212847.01287929504,48,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,27600.228586306563,8,206086.36657273347,48,0,23452.694002252974
Downtown Branch,ATM-151,23452.694002252974,50000,28568.763738624224,8,194249.6638479333,48,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,25604.78737224979,8,193641.82719307826,48,0,26969.183700062556
Downtown Branch,ATM-151,26969.183700062556,50000,26101.3766886137,7,187928.16072628947,48,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,26754.45410294012,8,189990.37206049624,48,0,17294.85844042879
Downtown Branch,ATM-151,17294.85844042879,50000,27784.092939515467,8,194883.11174899442,48,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,25314.3239233288,8,192811.22553312048,49,0,15674.275448971908
Downtown Branch,ATM-151,15674.275448971908,50000,29704.153021645707,8,203050.67887709668,49,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,30146.244290636347,8,204085.51799492748,49,0,20171.702941070842
Downtown Branch,ATM-151,20171.702941070842,50000,27056.847480071043,7,205641.72019706498,49,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,29870.106111537378,7,214557.5461230611,49,0,16785.351103164445
Downtown Branch,ATM-151,16785.351103164445,50000,29673.462230162535,7,216665.63238239952,49,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,30891.00185362006,7,217282.999830942,49,0,19895.021640066116
Downtown Branch,ATM-151,19895.021640066116,50000,29019.29868699546,6,220324.94521635174,49,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,29289.640840249733,6,217453.63848503842,49,0,24338.610250160153
Downtown Branch,ATM-151,24338.610250160153,50000,29573.814633842783,6,215532.88311930042,49,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,31019.203606295483,6,213738.45751921425,50,0,20047.96355987006
Downtown Branch,ATM-151,20047.96355987006,50000,30148.874347777077,6,211743.85173341064,50,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,31095.304346648576,6,206908.20611873444,50,0,19815.929389139746
Downtown Branch,ATM-151,19815.929389139746,50000,31169.00541031793,5,203769.767721481,50,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,30512.732116393367,5,208777.25533908018,50,0,17283.01814749529
Downtown Branch,ATM-151,17283.01814749529,50000,32382.990789427444,6,210039.81937187014,50,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,31203.374188125825,5,219910.9875255918,50,0,15858.479982619996
Downtown Branch,ATM-151,15858.479982619996,50000,33139.62262545446,6,226018.63608412887,50,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,29318.572923708918,5,230321.75258420975,51,0,22640.337730327676
Downtown Branch,ATM-151,22640.337730327676,50000,33100.245021779156,5,229302.41157172274,51,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,30475.38705268186,5,230515.83188357053,51,0,16349.082755249721
Downtown Branch,ATM-151,16349.082755249721,50000,35399.161129386375,5,229054.28315078776,51,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,30777.92294909232,5,229854.56550348454,51,0,13778.881110213864
Downtown Branch,ATM-151,13778.881110213864,50000,31780.217929718634,4,230543.12648970916,51,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,35911.387601671806,4,229335.51527836735,51,0,20757.70260184666
Downtown Branch,ATM-151,20757.70260184666,50000,31914.636534716712,4,224322.65973630984,51,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,29816.84011514642,4,221589.60979745392,51,0,17296.374608965867
Downtown Branch,ATM-151,17296.374608965867,50000,28695.204161751477,4,222895.74426577997,51,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,31490.560084743734,4,220553.23949944045,51,0,18449.142487383247
Downtown Branch,ATM-151,18449.142487383247,50000,32297.997378849515,3,218586.83280685567,51,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,32381.148285378316,3,218797.9491347364,51,0,18089.34957184132
Downtown Branch,ATM-151,18089.34957184132,50000,31860.292294743012,3,217774.6907568569,51,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,28170.54763967423,3,221884.19912429884,51,0,12228.430269341938
Downtown Branch,ATM-151,12228.430269341938,50000,31875.144561970716,3,235029.15652414048,51,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,34237.08148146504,3,235110.26909405433,51,0,17337.15515836405
Downtown Branch,ATM-151,17337.15515836405,50000,31880.41412064373,3,236464.7014572796,51,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,32515.778073913018,3,237731.55284468402,51,0,15329.5556466056
Downtown Branch,ATM-151,15329.5556466056,50000,35774.16610065236,3,235969.7619804116,51,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,33729.155317427285,2,244138.86635609646,51,0,14240.80808222368
Downtown Branch,ATM-151,14240.80808222368,50000,36160.09108748007,3,246546.25250827748,51,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,34715.96026882631,2,244842.47179009518,51,0,16769.762197675416
Downtown Branch,ATM-151,16769.762197675416,50000,35845.992012901705,2,245287.9716314718,51,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,37828.4080176943,2,254828.46967459202,51,0,6905.971958361428
Downtown Branch,ATM-151,6905.971958361428,50000,39263.50201795011,2,265104.78881620936,51,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,38755.494206954114,2,273839.3083471774,51,0,10248.415132468741
Downtown Branch,ATM-151,10248.415132468741,50000,40208.89598413585,2,273511.13841086504,51,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,35438.28398015232,2,273270.16878305003,51,0,11021.81762075152
Downtown Branch,ATM-151,11021.81762075152,50000,36854.067885741904,1,276180.5621498227,51,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,36934.613007189546,1,285405.59415635385,51,0,3891.306422985421
Downtown Branch,ATM-151,3891.306422985421,50000,40476.870064874674,1,289310.94484861224,51,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,39767.04382919068,1,288318.39021928044,52,0,10353.907591724856
Downtown Branch,ATM-151,10353.907591724856,50000,44207.512888323254,1,284559.51874319324,52,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,37690.952211930766,1,278741.05320364475,52,0,7739.55858430182
Downtown Branch,ATM-151,7739.55858430182,50000,36353.5798652624,1,285483.27232938167,52,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,42059.001240398604,1,296686.531627463,52,0,6551.09648393211
Downtown Branch,ATM-151,6551.09648393211,50000,42357.03141928563,0,297680.1653346752,52,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,38453.08933320872,0,283518.39770626585,52,0,5403.735396936812
Downtown Branch,ATM-151,5403.735396936812,50000,44311.72924615717,0,286013.1888970222,52,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,43678.95750068631,0,296771.0934844469,52,0,465.19616635199054
Downtown Branch,ATM-151,465.19616635199054,50000,45585.701180417476,0,312372.7779901121,52,1,50000.0
Downtown Branch,ATM-151,50000.0,50000,46287.57724115084,0,322552.30079649226,52,0,50000.0
Downtown Branch,ATM-151,50000.0,50000,45807.29153176544,0,324913.2681015914,52,0,719.2042185936443
Downtown Branch,ATM-151,719.2042185936443,50000,42333.99270377348,0,330745.16036692983,52,1,50000.0
