id,TransactionFrequency,IncomingTransactionAmount,OutgoingTransactionAmount,MaxIncomingAmount,MaxOutgoingAmount,UniqueRecipients,TransactionTime,JustBelowThreshold,IsSuspicious,TransactionDate
1,2,238.5287074356014,174.40920000226623,1262.893335554364,694.5350331684841,4,0,1,0,2024-02-05 13:00:00
2,19,4829.597177067877,1149.2680126692474,7980.443636322561,6362.612021190696,7,1,1,1,2024-01-27 12:00:00
6,4,303.8896987006792,266.31900027498006,1146.600443948662,1176.6446348198474,1,0,1,0,2024-02-03 20:00:00
9,3,430.11444329315873,387.8615266442122,726.7411844069445,1136.0473423391268,3,1,1,0,2024-02-07 14:00:00
8,4,211.88141538859168,248.46464591429674,1170.0325378075668,901.7931351094245,1,0,1,0,2024-01-02 22:00:00
5,2,476.95480764089325,447.9052706726843,968.3301859338135,1077.8279715114359,3,0,1,0,2024-01-04 16:00:00
1,2,449.3346646895391,392.1985443835161,1273.5527418648871,807.8741252743674,4,1,1,0,2024-01-11 16:00:00
7,4,164.70568454084383,359.0852684251686,623.4008152055965,977.2000794179612,2,0,1,0,2024-02-08 22:00:00
5,4,414.5103827028378,418.4962382251417,1126.3223516561952,1293.063028370656,1,0,1,0,2024-01-18 16:00:00
6,1,329.83495292710666,401.6092139713529,778.4707289275523,1481.2415974554622,4,1,1,0,2024-01-30 15:00:00
7,2,326.6301448685674,114.37546996862133,1352.9819953305914,1432.4889235898017,2,0,1,0,2024-02-09 02:00:00
3,2,256.4171052232698,257.89374153793125,1428.3835056363073,1433.8659428462488,2,0,1,0,2024-01-05 18:00:00
12,23,1933.678906132935,1455.5016952192202,4050.236686460348,6919.762590489205,6,1,1,1,2024-02-02 04:00:00
10,23,1522.5728202618095,1022.5043274286865,5858.183089870663,7529.868317546302,10,1,1,1,2024-01-14 05:00:00
3,2,315.89304750397713,394.83862017282047,1253.7340704280045,1205.6353963689817,4,0,1,0,2024-02-02 01:00:00
5,3,351.18002110905434,489.83672453413186,715.500758867551,1422.1919280512843,3,0,1,0,2024-01-28 10:00:00
6,4,369.7215225636194,120.87945161798865,836.0070589901088,641.9942593520847,2,0,1,0,2024-02-05 22:00:00
9,4,312.99247702377045,372.87755225064416,965.6825417622795,804.2418638271957,2,0,1,0,2024-01-27 10:00:00
12,17,5711.932800952194,3154.123093496851,4970.418242550159,5266.308862629298,11,1,1,1,2024-01-24 08:00:00
5,2,156.5112197102023,331.67010214988886,1414.9658650779686,1112.0085299594552,3,0,1,0,2024-02-04 01:00:00
1,3,184.79299636089542,134.13653459372995,689.1391000229846,806.3009968875375,2,1,1,0,2024-01-16 00:00:00
4,1,427.49400162970807,117.2027807467758,1422.3674846701028,826.1078525125735,4,0,1,0,2024-01-18 06:00:00
5,2,229.01119113856606,366.7466642203687,1195.624652354058,570.9159594879792,2,1,1,0,2024-01-04 00:00:00
12,13,5711.932800952194,1455.5016952192202,4583.012174137064,6960.949691376225,13,1,1,1,2024-01-09 00:00:00
10,17,1522.5728202618095,5220.565025877032,7514.383235314979,7317.732658357144,14,1,1,1,2024-01-22 08:00:00
10,23,1522.5728202618095,1022.5043274286865,4972.423156737526,6370.292263768479,8,1,1,1,2024-02-09 12:00:00
5,1,482.9291551578349,139.94672845447127,1068.4648985079398,1195.1874662100656,2,0,1,0,2024-01-31 09:00:00
7,1,329.2165715723397,375.2177775344055,1151.5156833288925,1129.6283449385928,1,0,1,0,2024-01-06 15:00:00
4,3,473.09229619050194,196.75555342165836,710.7814493546882,1363.4846083691154,3,0,1,0,2024-01-27 04:00:00
1,1,330.06534019865,464.42748110695345,1056.4562058254564,632.2879476510383,3,0,1,0,2024-01-13 18:00:00
5,2,291.7417760551407,435.30614381828195,1356.4934027625736,1477.5899603450432,4,0,1,0,2024-02-07 15:00:00
7,2,225.49107647763842,383.75318683495635,1335.06594545502,1082.6286460403655,3,0,1,0,2024-01-10 01:00:00
10,10,1522.5728202618095,5220.565025877032,7905.655978557754,4073.189814522143,8,1,1,1,2024-01-18 12:00:00
10,11,6909.76308486076,1022.5043274286865,6795.140240256014,6188.514255209644,12,1,1,1,2024-02-09 06:00:00
6,4,459.30465091708237,394.4801700243048,818.0495725509187,721.5172721131057,3,0,1,0,2024-01-01 19:00:00
5,2,431.7329620565135,232.09711173456213,1249.4260059808087,556.1620099033131,2,0,1,0,2024-01-23 18:00:00
4,2,227.01257915069482,462.4263542745461,931.112405097005,755.6390937953615,2,0,1,0,2024-01-23 00:00:00
2,18,1781.2569537828522,4204.98128997959,3516.8900360097996,6521.295372512099,7,1,1,1,2024-02-09 08:00:00
4,1,430.0803069662272,389.94259972600685,782.8011306704998,671.59636706519,2,1,1,0,2024-01-25 08:00:00
10,16,1522.5728202618095,5220.565025877032,5557.405233941916,5530.4154787025545,6,1,1,1,2024-01-01 23:00:00
10,24,1522.5728202618095,5220.565025877032,6220.13218555972,6586.096155052101,8,1,1,1,2024-01-21 03:00:00
3,1,291.29360921922887,259.0590318368145,832.2055709473216,533.2679711693585,3,0,1,0,2024-01-25 17:00:00
10,17,1522.5728202618095,1022.5043274286865,3511.1208556597226,7164.658241964575,6,1,1,1,2024-01-03 16:00:00
1,2,193.02054334615204,281.9675558030348,541.4991671830794,915.8613394079475,2,0,1,0,2024-01-14 15:00:00
8,2,131.98615774372078,206.9010519174381,1137.0947008244425,563.1299092079664,4,1,1,0,2024-01-05 10:00:00
5,4,410.6894521886771,187.92213952927602,1097.2924203534694,896.7550564555293,3,0,1,0,2024-02-10 15:00:00
4,1,148.814020849758,152.60730676655118,1153.3834984786806,974.0062659484452,2,0,1,0,2024-01-20 08:00:00
8,2,337.7163002247099,442.8518239425129,692.3098960336274,951.2666140731144,2,1,1,0,2024-02-10 13:00:00
7,4,474.5796695534642,330.14216130062243,795.6545416124852,1369.1748574030873,2,0,1,0,2024-02-06 17:00:00
2,22,1781.2569537828522,1149.2680126692474,3903.313494512047,5793.111684330947,8,1,1,1,2024-01-31 17:00:00
1,2,211.10104949970446,253.03212942825417,1099.6275684599213,967.9804624780434,2,0,1,0,2024-02-03 14:00:00
12,16,5711.932800952194,1455.5016952192202,5000.7763643269955,7193.108980990284,10,1,1,1,2024-01-09 13:00:00
11,1,100.13300244819577,172.6956762837852,850.4132500101974,1317.6233783044863,3,0,1,0,2024-01-12 10:00:00
4,1,107.07512384530288,274.20305018887626,1412.9310047746899,1395.056603999833,3,0,1,0,2024-01-28 06:00:00
8,1,341.02126553714595,232.83974615725458,839.7702422988438,1353.2424691971175,2,0,1,0,2024-02-07 21:00:00
12,13,5711.932800952194,1455.5016952192202,3752.4774903629277,6273.878756421302,14,1,1,1,2024-01-30 07:00:00
2,13,1781.2569537828522,4204.98128997959,3650.131278250663,7518.089348993553,7,1,1,1,2024-02-01 05:00:00
3,4,325.776436271553,189.30535420207852,1043.0214308667641,776.8699694920123,3,0,1,0,2024-02-07 05:00:00
12,12,5711.932800952194,1455.5016952192202,5517.850372017774,4142.129261542101,6,1,1,1,2024-02-01 09:00:00
1,1,184.70214026619135,328.25984955237396,935.6447904565098,1430.8240749901142,1,1,1,0,2024-02-01 04:00:00
1,2,293.8406348075459,327.2370049351469,1294.480817853506,1160.7985296909103,4,0,1,0,2024-01-11 20:00:00
3,2,401.7014177375452,365.20293845671034,778.1291554866125,1246.3628843132415,1,0,1,0,2024-02-01 06:00:00
11,1,347.79910056303504,319.3528144782616,642.2552397768154,811.5717395822289,4,0,1,0,2024-02-07 06:00:00
5,3,218.94201929473556,451.70204593855385,813.1632018297771,1345.6535222773423,1,0,1,0,2024-01-27 00:00:00
12,24,1933.678906132935,3154.123093496851,7008.212949156836,4370.058901927738,14,1,1,1,2024-01-26 01:00:00
3,3,168.26590341999935,318.78530054855526,588.9897148563466,501.6437571124497,1,0,1,0,2024-02-03 22:00:00
1,2,129.8519257348327,431.90524811505793,1491.6960733724518,876.414962520694,4,0,1,0,2024-02-02 03:00:00
1,3,413.0784162976597,342.4586259733919,1041.0028989276625,1070.7614809590734,2,0,1,0,2024-01-10 12:00:00
8,4,206.15496367527783,216.4576991140716,1484.845743967094,978.7048579655225,4,1,1,0,2024-01-19 13:00:00
10,10,6909.76308486076,1022.5043274286865,7222.607656568274,6713.607485932087,5,1,1,1,2024-01-05 05:00:00
11,4,376.64722222772775,160.93111426507153,952.8137142109167,605.405285956167,3,0,1,0,2024-01-07 07:00:00
12,15,5711.932800952194,3154.123093496851,5207.670051894485,4574.205777043677,14,1,1,1,2024-02-01 12:00:00
12,13,5711.932800952194,1455.5016952192202,5453.067879490995,3584.02053866976,13,1,1,1,2024-02-09 22:00:00
2,12,4829.597177067877,4204.98128997959,4638.274818418078,3554.974069609053,13,1,1,1,2024-01-09 09:00:00
3,3,193.0582154250724,341.3167222859772,1210.1326405645373,1322.2281125770105,2,0,1,0,2024-01-03 11:00:00
2,11,1781.2569537828522,1149.2680126692474,4050.8791761696166,3885.6072880120973,8,1,1,1,2024-01-26 21:00:00
3,1,169.5010382649178,123.88659558835573,841.4252696042984,1232.859187331831,1,0,1,0,2024-02-11 00:00:00
7,1,362.28946902466254,368.6569126184119,948.7788039946148,1376.192478269556,4,0,1,0,2024-01-02 02:00:00
1,2,439.2063540997606,332.8835039072925,1413.2326804214563,1222.7846006215211,2,0,1,0,2024-02-06 07:00:00
10,24,6909.76308486076,1022.5043274286865,5911.78727531983,7232.8058498064265,14,1,1,1,2024-01-13 15:00:00
8,4,416.8374535042173,195.6635111128972,505.0265526098031,1205.5627116496912,3,1,1,0,2024-01-11 01:00:00
10,12,6909.76308486076,1022.5043274286865,7930.337401048009,3319.3318667051194,7,1,1,1,2024-01-07 09:00:00
10,16,6909.76308486076,5220.565025877032,6182.143718764246,3158.10019118732,12,1,1,1,2024-02-08 00:00:00
10,22,1522.5728202618095,1022.5043274286865,7170.557916331625,4292.50283849797,10,1,1,1,2024-02-07 23:00:00
2,18,1781.2569537828522,4204.98128997959,5488.439797738861,5143.324121947424,10,1,1,1,2024-01-08 05:00:00
3,2,292.65393861394494,410.77120413089017,677.1925010111911,1211.0009619498112,2,0,1,0,2024-01-13 19:00:00
9,4,170.75485805754175,181.99248381072658,794.2667366371143,734.4994776740937,4,0,1,0,2024-02-03 17:00:00
7,2,254.83150413425233,390.25088010976634,614.7969272512801,1249.379016724156,4,0,1,0,2024-02-03 09:00:00
4,3,485.5289101929404,347.8938285732357,1441.5329102844412,1417.8408830935532,3,0,1,0,2024-02-11 12:00:00
10,18,1522.5728202618095,1022.5043274286865,6998.813713976198,7503.330420543141,11,1,1,1,2024-01-30 21:00:00
5,3,153.52149451179548,438.8777756134327,962.3911769125407,732.636638386775,3,0,1,0,2024-01-25 23:00:00
2,21,1781.2569537828522,1149.2680126692474,5380.1035344005995,3633.5636761711944,12,1,1,1,2024-01-19 10:00:00
11,4,416.13509434405927,210.49492999006122,749.4582042932323,774.5066735070782,1,0,1,0,2024-01-16 07:00:00
8,3,332.8592919119889,492.6613295409791,1217.1205684721936,1124.663974283717,1,0,1,0,2024-02-10 09:00:00
4,2,372.3899308952978,310.90607236610265,1356.1324990137434,581.1642244637145,4,0,1,0,2024-01-12 02:00:00
9,1,175.87793926987086,462.56838556577475,856.7687116232726,952.2024791035387,4,0,1,0,2024-01-09 12:00:00
5,1,347.5792772030886,165.55240951219287,1257.4644454507177,1239.0914219929532,2,1,1,0,2024-02-02 23:00:00
9,3,229.4001579645895,357.1275659200697,795.0723492643094,1186.5139430432525,3,0,1,0,2024-01-07 15:00:00
4,4,433.721346381907,423.94407494423444,798.8571352590308,1315.0721006758067,3,0,1,0,2024-01-31 02:00:00
10,17,1522.5728202618095,1022.5043274286865,4727.305757341344,7118.296254919869,6,1,1,1,2024-02-07 10:00:00
5,4,179.54251111011837,234.9360564068094,940.0580465093988,1273.1835012587583,4,0,1,0,2024-01-11 12:00:00
9,4,125.84667193763445,389.992467969621,1229.7119064974222,1171.587742938926,1,0,1,0,2024-02-04 04:00:00
8,1,117.05328371481309,315.5252036158476,1440.220805571285,531.7224918160312,4,1,1,0,2024-01-24 14:00:00
3,3,248.56342706005628,124.25157042658728,1103.796991929096,1034.966673409444,1,0,1,0,2024-01-29 22:00:00
1,3,206.3404546617254,375.99989492357736,1363.135537735739,537.6977249148528,4,1,1,0,2024-01-13 11:00:00
3,4,358.43604938500323,376.03862329513737,1322.4946492902272,1308.0678171160225,2,1,1,0,2024-01-29 12:00:00
4,3,299.7335339914473,472.2427219386148,673.3430529752809,820.7245244599576,2,0,1,0,2024-02-04 21:00:00
2,11,1781.2569537828522,1149.2680126692474,7507.528097256516,5831.480718620437,12,1,1,1,2024-02-11 10:00:00
1,2,159.69511118007046,192.10036828420587,616.9235355253915,779.4453073189027,3,0,1,0,2024-01-04 20:00:00
7,3,150.87990507497983,117.82552937947166,1182.153161561635,1282.5001443802935,2,0,1,0,2024-02-06 12:00:00
8,3,445.8641568561671,266.2568746743623,1449.899668246076,1386.5025266419025,1,1,1,0,2024-01-11 06:00:00
7,4,197.3911873619469,220.76668003100073,637.0894580787565,898.642494213064,4,0,1,0,2024-01-25 04:00:00
5,2,360.68425916438736,404.4353224095502,1233.8831308025415,1362.922393510989,4,1,1,0,2024-01-14 13:00:00
12,23,1933.678906132935,1455.5016952192202,7243.837926406572,4365.798101849726,11,1,1,1,2024-01-25 00:00:00
1,1,345.6325244738944,479.62847852593757,1083.6050370080998,1034.660923075524,3,1,1,0,2024-01-16 04:00:00
7,4,443.8260926587783,484.9240811951137,890.1202346883392,1358.7614298387039,1,1,1,0,2024-01-17 16:00:00
7,1,256.9574886113898,348.3634360870832,855.1316477538126,825.8813426157903,1,0,1,0,2024-01-22 09:00:00
9,2,482.48887625957934,471.46411480595316,545.2491890188878,1454.0422650780856,2,0,1,0,2024-01-07 22:00:00
3,4,153.2580016712388,404.34173780579823,717.9087082520134,621.8795017813836,1,0,1,0,2024-01-05 02:00:00
9,3,140.85981186301524,318.7438563900505,515.1768822868269,518.2750697235062,1,1,1,0,2024-02-09 01:00:00
1,4,363.47685848297743,172.12317416911125,1081.4171055820207,1404.1353525781906,4,1,1,0,2024-01-31 00:00:00
1,3,477.1324565653047,283.439177405536,605.8532358779089,568.6486661478723,2,0,1,0,2024-01-05 23:00:00
4,3,423.5533846545312,324.34978534504705,1373.019394029716,1491.8891959474918,4,0,1,0,2024-01-07 17:00:00
9,4,130.56674377522057,445.58463229400405,1023.1430206971652,1451.3968619791062,4,0,1,0,2024-01-19 19:00:00
6,3,211.74708557388655,292.53335061426594,1199.6899090587085,637.0209100363206,3,1,1,0,2024-02-08 02:00:00
11,1,472.12755393512947,459.06986907118267,910.8570918404964,1037.5846256925659,3,0,1,0,2024-01-11 10:00:00
3,2,201.22337312031382,369.73959160938756,1060.5798090010485,684.9202974671443,2,1,1,0,2024-01-29 15:00:00
1,3,412.4681695147677,154.79962522146855,1442.6591769666306,928.1551730301198,2,0,1,0,2024-01-28 14:00:00
4,1,430.05287837148154,497.9925477300372,582.7340396236708,561.4251292598327,3,0,1,0,2024-01-27 17:00:00
12,12,1933.678906132935,3154.123093496851,6530.290573190154,4047.5961215626603,5,1,1,1,2024-01-17 09:00:00
9,2,254.5395639393262,256.74331856363153,1279.9883269105444,863.2727963988996,3,0,1,0,2024-01-12 12:00:00
3,1,280.0497729679039,363.64550578781063,598.7372068826659,938.6475002460547,3,0,1,0,2024-01-06 03:00:00
12,24,1933.678906132935,1455.5016952192202,5452.272042598924,5276.643749043011,13,1,1,1,2024-01-23 04:00:00
9,2,455.7563664515377,354.6154587013417,861.5413987540386,1307.8656456839813,4,0,1,0,2024-01-15 15:00:00
7,1,280.24786269190315,299.2944001997092,592.1679584724322,1237.4099443119462,2,0,1,0,2024-01-19 11:00:00
12,24,5711.932800952194,1455.5016952192202,4288.4782409458985,7542.187739361325,6,1,1,1,2024-01-01 04:00:00
4,1,142.27739196250963,481.20800847155965,726.2752508165999,1339.9977606043435,4,0,1,0,2024-01-05 21:00:00
3,4,495.3101084000525,309.01588669282125,1395.6979631993722,839.3228356557111,1,1,1,0,2024-01-26 23:00:00
10,17,6909.76308486076,5220.565025877032,4298.053126166058,6413.636488976558,10,1,1,1,2024-02-09 00:00:00
5,1,119.13232815764218,283.5853917509195,1199.705206099476,1493.783975378172,3,1,1,0,2024-02-08 09:00:00
5,1,115.20873929498197,467.7549618290691,1116.944027384502,814.6289089351988,3,0,1,0,2024-01-10 10:00:00
3,1,398.48290299273543,170.43818853223786,1363.4657303414633,1174.0175348839673,1,0,1,0,2024-01-16 09:00:00
12,18,1933.678906132935,1455.5016952192202,7424.6337342248335,3522.4015837697902,8,1,1,1,2024-01-31 19:00:00
9,4,420.852223251035,105.2118271028335,1373.1088427642276,1415.8075833506723,1,0,1,0,2024-01-15 21:00:00
4,2,142.1470135811224,105.67601975830686,1289.4922984240525,1217.9326909401018,1,0,1,0,2024-01-16 16:00:00
11,1,114.22834681421934,431.756650783405,1248.1608263876856,783.6079234171362,1,0,1,0,2024-01-15 16:00:00
5,3,303.4317157790314,392.84904273718234,1061.2556780749242,826.2821515689465,4,0,1,0,2024-01-11 14:00:00
4,3,255.03809259310782,242.0164225807833,746.2441609706001,520.7580321239642,1,0,1,0,2024-01-07 06:00:00
5,3,284.7787746683823,379.3244628910291,923.5479159918964,1260.8859776715096,4,0,1,0,2024-01-12 03:00:00
7,2,496.6353635481096,258.08237052398806,1293.5706545388016,542.7396060619513,2,0,1,0,2024-01-18 23:00:00
9,1,488.2999830682681,481.158718399131,531.7784843573245,1364.6523546027456,1,0,1,0,2024-01-27 11:00:00
7,4,476.9261558692771,486.82107257041395,1282.0507692637584,618.6606144745388,1,0,1,0,2024-02-06 11:00:00
5,4,413.5370707070695,257.11751032373735,740.0707404875665,671.8765121359243,4,0,1,0,2024-01-18 18:00:00
10,24,1522.5728202618095,5220.565025877032,5152.46791715755,6503.79333719858,12,1,1,1,2024-01-18 04:00:00
10,18,1522.5728202618095,5220.565025877032,5336.206722044186,6633.3523462910625,12,1,1,1,2024-02-07 08:00:00
7,2,319.8464174875698,223.99997486871573,527.2500119508151,639.0022051990777,4,1,1,0,2024-01-09 16:00:00
10,19,1522.5728202618095,5220.565025877032,4200.42350968322,7713.013502423734,8,1,1,1,2024-01-13 01:00:00
5,4,127.4851330073071,283.2938601571335,718.2598726937294,982.8512744101048,3,0,1,0,2024-02-09 23:00:00
3,3,269.71875435395526,412.5395362457625,1489.4317657796314,712.2856416685913,3,0,1,0,2024-02-07 17:00:00
7,1,133.0470653837075,484.0671138914982,1074.4367558722058,615.5583766806317,4,0,1,0,2024-02-04 13:00:00
11,4,305.86303462940464,405.43162754662904,637.8852693560104,1336.4209229856397,1,0,1,0,2024-02-02 13:00:00
11,3,459.56032960249416,442.082794007348,1188.7625408113654,1002.4656497627655,2,0,1,0,2024-02-08 17:00:00
2,15,4829.597177067877,1149.2680126692474,3173.6997372239075,4992.002333047122,9,1,1,1,2024-02-05 23:00:00
12,14,1933.678906132935,3154.123093496851,5885.102008452792,6601.339619736978,13,1,1,1,2024-02-07 22:00:00
9,1,490.396339839517,413.7683432013671,576.4398610394477,1480.7938054145848,3,0,1,0,2024-01-25 15:00:00
10,12,6909.76308486076,1022.5043274286865,7472.9893667548595,7160.955761537788,10,1,1,1,2024-01-28 23:00:00
10,17,6909.76308486076,5220.565025877032,5712.73931150323,6116.951935135237,9,1,1,1,2024-01-03 04:00:00
12,22,1933.678906132935,3154.123093496851,4105.7380505534675,6436.415022065639,8,1,1,1,2024-01-26 10:00:00
1,3,204.28531996796661,118.42269367598254,551.7858887328168,1452.5167896845987,2,0,1,0,2024-02-06 20:00:00
6,1,127.70172251434397,423.23171294233197,1057.3105753143086,1254.5369159024606,4,0,1,0,2024-02-09 14:00:00
7,3,483.9306072303716,171.15524961960938,656.0358113399769,945.4529297342879,2,0,1,0,2024-01-24 21:00:00
8,4,291.3021178303695,305.87344684857555,1334.590952595272,1092.2213993314404,3,0,1,0,2024-01-30 01:00:00
10,10,6909.76308486076,1022.5043274286865,7892.221960767848,6328.577176285702,13,1,1,1,2024-02-09 13:00:00
9,4,228.88620137785134,201.52843126267794,1412.8924447365753,694.2735710018014,3,0,1,0,2024-01-27 06:00:00
2,14,4829.597177067877,4204.98128997959,4599.397883338816,4422.978972679592,9,1,1,1,2024-01-31 10:00:00
11,3,289.73444396248556,261.10575938490075,682.6723842396682,1329.821264717285,1,0,1,0,2024-02-10 05:00:00
10,17,1522.5728202618095,5220.565025877032,7050.088890231316,4068.7013103056097,12,1,1,1,2024-01-24 13:00:00
2,23,4829.597177067877,1149.2680126692474,5983.289459985451,3849.949065088186,10,1,1,1,2024-01-06 17:00:00
5,1,468.1188724877631,460.553238656774,1261.883611862444,1163.3625340146814,2,0,1,0,2024-01-28 20:00:00
5,1,308.3072567336851,161.5228098566431,1281.5056477421822,618.2224120724599,2,0,1,0,2024-01-02 09:00:00
6,3,346.5998907580334,496.03455042699284,775.7574044412813,901.4976105648764,1,0,1,0,2024-01-28 15:00:00
3,1,162.6553747895233,481.93879721538724,704.2467589121675,1293.1285379630563,3,0,1,0,2024-02-11 07:00:00
8,2,117.4942503519878,297.87007583651337,516.7563044923825,720.508787136648,4,0,1,0,2024-01-29 20:00:00
1,4,144.32318487192282,305.08809912505126,1179.1991512011693,685.9615075574177,4,0,1,0,2024-01-20 12:00:00
6,2,339.41263027374623,292.6197361103417,576.568258433539,1450.8186599164314,1,1,1,0,2024-01-29 08:00:00
4,4,138.00467959692185,354.17745826380906,920.7612017659258,709.8976295862307,2,0,1,0,2024-02-10 08:00:00
1,1,250.39715597652457,136.2886808939724,1101.6821640182961,760.9185796501681,2,0,1,0,2024-01-08 03:00:00
7,2,320.0367761832624,113.0471793366266,1437.108944919677,1469.6159389043378,4,0,1,0,2024-01-12 09:00:00
9,1,255.4611194519388,123.08117136635954,811.8021369557687,1234.7085702650256,1,0,1,0,2024-02-10 16:00:00
4,4,165.4735205861206,277.7461396966057,749.7721624465198,1199.596533023528,4,1,1,0,2024-01-11 23:00:00
4,3,209.51652300564263,210.21917568779335,1154.1601542860985,1352.9263838545812,3,1,1,0,2024-01-22 17:00:00
6,3,471.3270131394308,348.8158249483975,1119.2390320535817,615.8230822367943,3,1,1,0,2024-01-17 11:00:00
12,23,1933.678906132935,1455.5016952192202,4345.598763190052,3478.7709933167885,7,1,1,1,2024-01-28 13:00:00
3,1,298.41913547195463,254.52926923058635,1428.1018355097865,1003.688609328239,1,0,1,0,2024-01-04 08:00:00
12,16,5711.932800952194,1455.5016952192202,7015.66544468123,7612.862024529,5,1,1,1,2024-01-11 05:00:00
6,2,496.96616019578806,266.2415583629342,723.9825458650812,1008.1417186651943,2,1,1,0,2024-02-03 03:00:00
7,3,368.5819739578573,438.90866708874375,739.1425454345232,1120.2413542689121,1,0,1,0,2024-01-05 09:00:00
11,4,226.76899093797797,460.89456138489527,1012.3003468870807,977.7421263995359,3,0,1,0,2024-01-30 17:00:00
10,22,1522.5728202618095,1022.5043274286865,5778.52430195973,6286.594125781363,6,1,1,1,2024-01-14 04:00:00
10,16,1522.5728202618095,1022.5043274286865,7735.201390721796,5123.395062092292,11,1,1,1,2024-02-10 00:00:00
3,3,317.60663167310065,111.00767405616611,1193.3351537347066,1128.5664006472832,2,0,1,0,2024-01-18 01:00:00
7,1,354.42830549193,435.9264648582124,1148.235897382097,1133.2632016094103,2,0,1,0,2024-01-02 01:00:00
3,3,188.4253485814914,400.7088692156373,731.4800959129882,950.2824838315257,2,1,1,0,2024-01-08 09:00:00
2,14,4829.597177067877,4204.98128997959,6024.008809219819,4676.691191741052,14,1,1,1,2024-01-05 15:00:00
12,21,5711.932800952194,1455.5016952192202,3220.727810437277,5842.361010784098,11,1,1,1,2024-02-03 00:00:00
10,22,1522.5728202618095,1022.5043274286865,5524.374075476535,3764.8093530287188,11,1,1,1,2024-01-03 13:00:00
4,2,172.23783927012033,371.81997085356335,819.6520552920625,1196.561402144046,1,1,1,0,2024-02-01 22:00:00
12,23,5711.932800952194,1455.5016952192202,7960.4609351441,4818.627605678421,10,1,1,1,2024-02-07 11:00:00
8,2,228.02393300839339,272.55225950962983,1399.2603589246896,1320.3240881472009,4,0,1,0,2024-01-03 08:00:00
9,3,401.2749343653611,387.6639587778276,1462.2614466091568,1061.8637898095185,1,0,1,0,2024-01-02 17:00:00
7,1,207.73251932081,325.32985681321867,944.1152464963322,1171.406072643737,1,0,1,0,2024-02-06 13:00:00
1,3,315.82248819820205,271.0007325312447,1250.0284121421912,1426.308276921196,4,1,1,0,2024-01-03 19:00:00
3,1,391.17887069229727,230.53537237279488,1031.661023764483,1119.1680442430584,1,0,1,0,2024-02-04 20:00:00
12,15,1933.678906132935,1455.5016952192202,3651.758398573959,6782.692917476534,14,1,1,1,2024-01-20 19:00:00
9,4,374.1192064463493,157.5257401259255,778.0995150663564,1188.810503589987,4,0,1,0,2024-01-24 10:00:00
12,19,1933.678906132935,1455.5016952192202,6980.342626984687,4286.82729200817,8,1,1,1,2024-01-17 18:00:00
1,2,486.05189685079864,461.50302871005687,788.0053459240412,741.8381954153531,2,0,1,0,2024-01-03 02:00:00
9,3,295.3576520259758,438.33982018398706,1056.3280072570792,925.9975194684281,2,0,1,0,2024-01-28 01:00:00
8,3,160.27044308395097,260.37670498921864,529.155186022089,1467.7428248337155,3,0,1,0,2024-01-17 22:00:00
1,1,236.9534544134186,405.24334544052334,1407.248944356406,1157.7653832726,1,0,1,0,2024-02-03 18:00:00
6,2,265.3665797181046,429.2643322835437,656.2837095497762,1064.3953803389895,3,0,1,0,2024-01-05 13:00:00
5,3,403.2740044306149,455.5549696014519,720.0886768713865,1432.9566255282273,2,0,1,0,2024-01-15 13:00:00
6,2,397.36951443064373,317.8023076196912,1018.2761764476463,1086.5117810374486,2,0,1,0,2024-01-22 13:00:00
10,24,6909.76308486076,1022.5043274286865,7435.532562593352,7032.014096232871,5,1,1,1,2024-01-30 02:00:00
12,24,1933.678906132935,3154.123093496851,4973.876583858414,6467.549185231603,10,1,1,1,2024-01-19 21:00:00
5,3,160.62774863506945,218.27786961664168,817.6946975471621,1212.6656189865444,1,0,1,0,2024-01-12 04:00:00
6,2,137.50276825822266,337.5209923238462,1468.674605574357,693.1600084084328,2,0,1,0,2024-01-17 00:00:00
5,3,330.86911331502006,113.12384965144338,762.3429667809457,971.3082745741212,3,0,1,0,2024-01-25 18:00:00
11,2,450.85537660456157,354.4169875119873,813.0501450631468,972.5154428195852,3,0,1,0,2024-01-24 16:00:00
12,14,1933.678906132935,3154.123093496851,5461.080916437335,3198.5560378612363,10,1,1,1,2024-01-07 00:00:00
5,1,164.33926958309848,218.09672099585686,550.2144316904553,1017.2934821522531,2,0,1,0,2024-01-26 13:00:00
4,2,323.21693005958684,451.79862829125057,964.6131688089708,913.1073977271442,3,0,1,0,2024-01-07 16:00:00
3,3,424.70088674628397,284.0009582323196,879.6167644516702,699.3454894711831,2,1,1,0,2024-01-03 20:00:00
3,4,396.684824605172,138.0212182130771,816.5867599086512,912.366487274681,3,0,1,0,2024-02-08 12:00:00
4,3,452.58031187000853,430.6987072104988,785.6995940447646,572.2769475731766,4,1,1,0,2024-02-01 16:00:00
9,4,211.16083889954712,119.05650297460264,591.3741048604093,1075.7858627744117,4,0,1,0,2024-02-09 07:00:00
2,13,4829.597177067877,4204.98128997959,5400.6311450710455,6039.79675416171,11,1,1,1,2024-01-21 16:00:00
9,1,451.9265943767755,409.5624887082661,543.0524027156686,1225.2870843545552,3,0,1,0,2024-02-01 23:00:00
1,2,363.02412511120923,241.04104237154326,1280.9638636444352,860.3940400541112,1,0,1,0,2024-01-01 16:00:00
1,3,224.37157200302167,429.9151425111147,898.2277939580117,587.0712055773082,4,0,1,0,2024-01-25 05:00:00
